value,price,exponential moving average
2749,38716.7,40337.62859461527
2750,39048.0,40326.926282626766
2751,38967.4,40315.64390683733
2752,39452.4,40308.48005698805
2753,39381.6,40300.78810630766
2754,39865.2,40297.173267251164
2755,40204.0,40296.4000451163
2756,40166.2,40295.31954681658
2757,40214.2,40294.64635555669
2758,40329.9,40294.93891692137
2759,40411.0,40295.90207943654
2760,40530.3,40297.84729039558
2761,40469.0,40299.26764483213
2762,40517.1,40301.07538221942
2763,40520.0,40302.89218402672
2764,40545.3,40304.90386714683
2765,40567.0,40307.07893878877
2766,40509.0,40308.75463224281
2767,40573.2,40310.94919961009
2768,40504.1,40312.55211081665
2769,40378.3,40313.097736453026
2770,40368.0,40313.5533568974
2771,40452.2,40314.70395144597
2772,40279.0,40314.40765309372
2773,39808.1,40310.20592983153
2774,39269.7,40301.571025849524
2775,38546.9,40287.009440572765
2776,38637.9,40273.32388504934
2777,38375.3,40257.572649488764
2778,38383.9,40242.0234988706
2779,38250.8,40225.49882253143
2780,38104.2,40207.89468292536
2781,38305.2,40192.10468555669
2782,38195.0,40175.531202689
2783,38093.7,40158.2545951978
2784,38152.6,40141.61015872314
2785,38289.0,40126.23580055946
2786,38398.2,40111.895254496725
2787,38324.9,40097.06541835982
2788,38386.1,40082.86653521991
2789,38381.7,40068.74897061228
2790,38622.6,40056.74773434164
2791,39064.8,40048.515802936316
2792,38960.8,40039.489115775024
2793,39033.5,40031.1406583827
2794,39085.2,40023.29052843762
2795,38998.5,40014.786042724445
2796,38882.7,40005.39113780557
2797,39317.2,39999.68000803125
2798,38657.4,39988.540754852576
2799,38990.3,39980.25659921065
2800,39178.1,39973.599697972386
2801,39094.4,39966.30343491867
2802,38779.5,39956.45444375752
2803,38836.8,39947.16270563505
2804,39080.0,39939.96633463393
2805,39203.7,39933.85624057058
2806,39050.1,39926.522163885355
2807,39209.0,39920.567623106224
2808,39356.8,39915.88905361987
2809,39211.9,39910.046820809745
2810,39404.9,39905.85473101049
2811,39332.9,39901.09991996476
2812,39370.5,39896.69660112689
2813,39295.4,39891.70658783953
2814,39395.0,39887.58454146742
2815,39365.0,39883.24774029342
2816,39604.0,39880.93033166028
2817,39748.6,39879.83215463406
2818,39700.0,39878.33977160805
2819,39666.7,39876.5834249557
2820,39543.2,39873.81675752868
2821,39085.7,39867.2763694994
2822,39279.9,39862.401876806456
2823,39428.2,39858.79854172922
2824,39882.3,39858.99357457794
2825,40255.3,39862.28242458144
2826,40064.6,39863.961408609815
2827,39973.2,39864.86795293671
2828,39860.2,39864.82921473806
2829,39849.3,39864.700341586715
2830,39790.1,39864.08125161504
2831,39732.5,39862.98929102073
2832,39837.0,39862.77361225707
2833,39808.6,39862.32403871137
2834,39516.5,39859.45412967642
2835,39528.2,39856.70513274965
2836,39530.0,39853.993886834716
2837,39487.2,39850.94995416389
2838,39450.0,39847.62256865215
2839,39583.9,39845.43399961769
2840,39401.4,39841.74907016029
2841,39140.0,39835.92542642452
2842,38789.5,39827.241397989455
2843,38737.7,39818.19956066175
2844,38888.4,39810.483381735095
2845,39250.2,39805.833727114885
2846,38939.4,39798.64340572804
2847,38988.1,39791.9169044357
2848,38504.4,39781.23211684702
2849,38620.0,39771.59533579435
2850,38522.8,39761.231889024275
2851,38314.2,39749.223325629886
2852,38538.2,39739.17333952508
2853,38538.5,39729.20924542113
2854,38582.1,39719.68966662095
2855,38572.2,39710.16693079837
2856,38619.7,39701.11741270046
2857,38688.1,39692.71062919258
2858,38678.0,39684.289794095544
2859,38641.5,39675.63593688314
2860,38539.5,39666.20742288411
2861,38682.0,39658.03972642864
2862,38689.2,39649.99956272383
2863,38634.9,39641.57549996264
2864,38561.3,39632.610558054235
2865,38604.6,39624.07935010358
2866,38552.3,39615.18491566289
2867,38564.9,39606.468858271495
2868,38519.8,39597.450859447665
2869,38490.4,39588.26371538586
2870,38238.3,39577.06069700092
2871,38439.9,39567.62367876854
2872,38408.7,39558.006054878344
2873,38271.3,39547.32799633164
2874,38325.1,39537.18502540773
2875,38447.7,39528.14365590227
2876,38313.4,39518.062795687314
2877,38284.4,39507.82493016294
2878,38234.7,39497.25957804541
2879,37614.5,39481.635017231754
2880,37660.7,39466.523523312826
2881,37914.1,39453.64034054675
2882,37798.6,39439.9055659364
2883,38021.2,39428.13207576266
2884,37930.0,39415.69944442853
2885,38044.1,39404.31687642497
2886,37935.4,39392.12669487788
2887,37944.1,39380.10987583325
2888,38016.4,39368.792781428
2889,37956.3,39357.07084963191
2890,38015.4,39345.93665170966
2891,37922.1,39334.120579911236
2892,37959.2,39322.71045061737
2893,37909.4,39310.98173318486
2894,37975.0,39299.89474784723
2895,38470.2,39293.00931425514
2896,38489.3,39286.33952741486
2897,38380.0,39278.81803756079
2898,37920.1,39267.54236919929
2899,37790.0,39255.2806067993
2900,38285.9,39247.23595446072
2901,38327.1,39239.59997143615
2902,38288.1,39231.70370611303
2903,38440.5,39225.13770025317
2904,38648.9,39220.35564464942
2905,38476.4,39214.1817388847
2906,38598.9,39209.075666362834
2907,38653.7,39204.46673967103
2908,38950.3,39202.35747212189
2909,38989.4,39200.590190195566
2910,38913.0,39198.20354961303
2911,38869.6,39195.4765492013
2912,38911.5,39193.11989734071
2913,38768.9,39189.59940026735
2914,38702.1,39185.55376209085
2915,38516.0,39179.997299334915
2916,38489.0,39174.26288191305
2917,38908.7,39172.05904056937
2918,38835.0,39169.26187010822
2919,38692.1,39165.30202056375
2920,38546.5,39160.166734086044
2921,38366.7,39153.58194791106
2922,38206.4,39145.721516808066
2923,38551.9,39140.79353741547
2924,38312.0,39133.91558274812
2925,38639.7,39129.814208617434
2926,38591.8,39125.34936041314
2927,38525.6,39120.37218729768
2928,38412.1,39114.49440980973
2929,38515.7,39109.52516159554
2930,38408.4,39103.70669552421
2931,38522.7,39098.88506319621
2932,38503.5,39093.944108314914
2933,38519.3,39089.17527754052
2934,38470.0,39084.036893494536
2935,38553.1,39079.63077819583
2936,38527.4,39075.04795016102
2937,38455.2,39069.90398376964
2938,38414.0,39064.460797182335
2939,38561.9,39060.29016816008
2940,38442.6,39055.16410867328
2941,38360.6,39049.40009117391
2942,38276.0,39042.98183315588
2943,38327.3,39037.04256483093
2944,38148.3,39029.66710786138
2945,38051.0,39021.54538912394
2946,37749.6,39010.98982572872
2947,37707.3,39000.17082302558
2948,37773.8,38989.993471797156
2949,37785.9,38980.00099485278
2950,37728.9,38969.61841398264
2951,37712.9,38959.18921552635
2952,37882.6,38950.25486519003
2953,37873.4,38941.31831029219
2954,37949.8,38933.089942571925
2955,37996.2,38925.31492230162
2956,37980.0,38917.46998518709
2957,38073.6,38910.4669147706
2958,38379.7,38906.06221008371
2959,38673.1,38904.12891373447
2960,38957.2,38904.56933768689
2961,38872.9,38904.3065216065
2962,38977.6,38904.91476624047
2963,38987.5,38905.60012087748
2964,38943.5,38905.914642695934
2965,38711.8,38904.30373279804
2966,38784.0,38903.3053615715
2967,38969.0,38903.8505452929
2968,39184.5,38906.179586410806
2969,38974.6,38906.74739067296
2970,39615.1,38912.62583556364
2971,39855.2,38920.448027799626
2972,39811.0,38927.83850059797
2973,39740.6,38934.5834093067
2974,39682.4,38940.78935611744
2975,39684.0,38946.95707930319
2976,39657.5,38952.85370105171
2977,39634.0,38958.50636743302
2978,39771.3,38965.251542807026
2979,39731.4,38971.60962128996
2980,39739.9,38977.98547505519
2981,39606.9,38983.204682731084
2982,39542.2,38987.843648019625
2983,39585.4,38992.80262189498
2984,39485.0,38996.88724743942
2985,39487.2,39000.95623293785
2986,39515.4,39005.225475818035
2987,39499.0,39009.32318971166
2988,39508.5,39013.46573585513
2989,38992.6,39013.29257622148
2990,38214.8,39006.666081813004
2991,36886.4,38989.07051266933
2992,37007.8,38972.628433726015
2993,36795.3,38954.55931809344
2994,36360.4,38933.03102499723
2995,36284.0,38911.04736503875
2996,36451.7,38890.63784333719
2997,36431.0,38870.22591102733
2998,36216.7,38848.20494911009
2999,36534.7,38829.00573791416
3000,36351.5,38808.44552432151
3001,36293.0,38787.570457729635
3002,36415.9,38767.888545217356
3003,36441.4,38748.58158633588
3004,36414.9,38729.21493416712
3005,36482.6,38710.57082682963
3006,36397.8,38691.37770793478
3007,36359.3,38672.02436596022
3008,36197.5,38651.488894043534
3009,36382.4,38632.658280814954
3010,35927.9,38610.21215400322
3011,35766.0,38586.608733638044
3012,35810.2,38563.567997259306
3013,35727.1,38540.028843755084
3014,36125.8,38519.99374961604
3015,35989.1,38498.99048198437
3016,36200.8,38479.91836180193
3017,35872.2,38458.277545521414
3018,35923.8,38437.24453684489
3019,35980.3,38416.85495562626
3020,36059.7,38397.293503712346
3021,35935.3,38376.86202235374
3022,35974.5,38356.92540806035
3023,35995.3,38337.32685695612
3024,35976.2,38317.732443205445
3025,35993.0,38298.44005778465
3026,35941.1,38278.877069753245
3027,35796.1,38258.27311066816
3028,35733.2,38237.318147094156
3029,35887.0,38217.81343218051
3030,35797.3,38197.72618378067
3031,35900.0,38178.65791669535
3032,35991.1,38160.50390908792
3033,35968.3,38142.31134552702
3034,36073.1,38125.13946714091
3035,36042.3,38107.85449230986
3036,36017.7,38090.508811875756
3037,35886.7,38072.21994206766
3038,35941.4,38054.53678902146
3039,35947.1,38037.047687037884
3040,35947.7,38019.70870208321
3041,35875.0,38001.910289617794
3042,35887.0,37984.35916688237
3043,35858.4,37966.716352219446
3044,35773.0,37948.511237263265
3045,34972.2,37923.81155894573
3046,35026.1,37899.764160116305
3047,35466.7,37879.572756297915
3048,35103.3,37856.533148361836
3049,34813.3,37831.27810148747
3050,34568.9,37804.2044242967
3051,34475.7,37776.58198094154
3052,34391.5,37748.49001429472
3053,34446.5,37721.08760753709
3054,34771.5,37696.60970208035
3055,34593.0,37670.853604967655
3056,34660.1,37645.868097872495
3057,34573.1,37620.36794768268
3058,34730.0,37596.381491685315
3059,34781.2,37573.01898967963
3060,34621.0,37548.520906777725
3061,34353.1,37522.002890953845
3062,34446.9,37496.483364887834
3063,34360.6,37470.45943654851
3064,34382.3,37444.83155740703
3065,34063.7,37416.772374358006
3066,34511.9,37392.66554967454
3067,34585.5,37369.36957000919
3068,34220.1,37343.2345528307
3069,34450.2,37319.22596733003
3070,34266.3,37293.89048212397
3071,34032.0,37266.820851566925
3072,34146.3,37240.92441296471
3073,34050.2,37214.44537219322
3074,33500.0,37183.62009939494
3075,33567.0,37153.606654586685
3076,33649.4,37124.52610143659
3077,33507.9,37094.51260681886
3078,33570.1,37065.26436941788
3079,33509.7,37035.75761116544
3080,33666.1,37007.79364758731
3081,33502.1,36978.70075424633
3082,32809.5,36944.101577862544
3083,33107.9,36912.26588012095
3084,32858.8,36878.627159124095
3085,33038.5,36846.75888394465
3086,32454.6,36810.3094326256
3087,32339.9,36773.21059915983
3088,31691.5,36731.038726967636
3089,31259.0,36685.62761720027
3090,30771.3,36636.54606021106
3091,30923.8,36589.13737921346
3092,30939.9,36542.255741211695
3093,30840.2,36494.93577655434
3094,31084.3,36450.03423484019
3095,30056.6,36396.976689322844
3096,30776.6,36350.334559120995
3097,30880.6,36304.94257107849
3098,31032.8,36261.19035057162
3099,30640.9,36214.54893687393
3100,31208.8,36173.00745192062
3101,31812.2,36136.8181784607
3102,32067.8,36103.05039274733
3103,31603.1,36065.70640608553
3104,31750.1,36029.89224503918
3105,31387.3,35991.36450856582
3106,31303.1,35952.45774915863
3107,31623.1,35916.52946908263
3108,32153.2,35885.298519131735
3109,31809.8,35851.47695465761
3110,31078.4,35811.866357523526
3111,31314.3,35774.54215538641
3112,31204.8,35736.61898397241
3113,31677.1,35702.930029748575
3114,31616.6,35669.01857721954
3115,31318.0,35632.91053923431
3116,30996.5,35594.43410322407
3117,30217.3,35549.81058369524
3118,30773.4,35510.17232158988
3119,31002.1,35472.76093302897
3120,31031.9,35435.90731532749
3121,30762.4,35397.123022254236
3122,31462.2,35364.46805941395
3123,31190.0,35329.825170954085
3124,31200.5,35295.55691227397
3125,31419.7,35263.392124620244
3126,30487.4,35223.75733520431
3127,30598.9,35185.37677640593
3128,31395.0,35153.9213674731
3129,31742.2,35125.608327079135
3130,31835.0,35098.30037415732
3131,31517.1,35068.580868977595
3132,29298.7,35020.698040189396
3133,31223.0,34989.18187388077
3134,31815.3,34962.842605217855
3135,30971.3,34929.71777031978
3136,30324.6,34891.50102533787
3137,29899.9,34850.0769504388
3138,29904.4,34809.0339881945
3139,29360.5,34763.81793849994
3140,28463.8,34711.53563195637
3141,29089.6,34664.880564471256
3142,28839.2,34616.53466767067
3143,29074.7,34570.54433847838
3144,29808.3,34531.023638574
3145,29199.7,34486.78028887629
3146,28789.5,34439.499954528765
3147,28380.9,34389.221116731846
3148,27771.9,34334.30558879216
3149,27103.1,34274.295583905914
3150,27079.0,34214.58358735898
3151,28151.9,34164.270860492936
3152,28080.0,34113.778986132
3153,28043.3,34063.40156715995
3154,28590.9,34017.98661639514
3155,28460.5,33971.866395512196
3156,28494.8,33926.41356235441
3157,28201.1,33878.900586733216
3158,29559.8,33843.057428337095
3159,29015.1,33802.991391587406
3160,29690.8,33768.865321947684
3161,28634.2,33726.25399147509
3162,28334.6,33681.50997494833
3163,28622.7,33639.52814943009
3164,28598.8,33597.69638055515
3165,28429.7,33554.80844378706
3166,28815.8,33515.48057288426
3167,29020.7,33478.17948929186
3168,29524.3,33445.367211372424
3169,29506.5,33412.67951667224
3170,30130.6,33385.44234226002
3171,30564.3,33362.03037261471
3172,30453.8,33337.89568072579
3173,30519.9,33314.50982445421
3174,30377.7,33290.1379586911
3175,30172.3,33264.263784760056
3176,30324.5,33239.86740480355
3177,30431.5,33216.56145123671
3178,30464.7,33193.72442674512
3179,30650.5,33172.618829842664
3180,30697.3,33152.076764864716
3181,30740.9,33132.066999181196
3182,30678.3,33111.703787569735
3183,30327.4,33088.59753207123
3184,29931.0,33062.39340317438
3185,29588.6,33033.56524215219
3186,30117.7,33009.367190350094
3187,30076.0,32985.02389416462
3188,29790.5,32958.513322428815
3189,30028.0,32934.193709794556
3190,29802.9,32908.207869879254
3191,29274.3,32878.05095809603
3192,29493.1,32849.96007877573
3193,29692.6,32823.75792044564
3194,29514.7,32796.29685886518
3195,29563.4,32769.46783928954
3196,29344.0,32741.040720291283
3197,29439.4,32713.641212239072
3198,29494.8,32686.92883703377
3199,29414.1,32659.768431747183
3200,29521.6,32633.725540197418
3201,29482.5,32607.574290901175
3202,29313.5,32580.23757479411
3203,29065.0,32551.065478737728
3204,29091.4,32522.35456190173
3205,28827.2,32491.68937881541
3206,28930.1,32462.13262048499
3207,28812.6,32431.84604272163
3208,29335.4,32406.149395064193
3209,29600.0,32382.861848217188
3210,29517.8,32359.08540134402
3211,29325.8,32333.912908386807
3212,29366.7,32309.288734873222
3213,29690.0,32287.551898899168
3214,30223.3,32270.42117774648
3215,30079.8,32252.241748885514
3216,29949.7,32233.133518604307
3217,29925.8,32213.98552259929
3218,29841.1,32194.293526561123
3219,29715.9,32173.725945427836
3220,29607.5,32152.429464552915
3221,29784.0,32132.774448249573
3222,29951.3,32114.670925857463
3223,29811.6,32095.558304066115
3224,29577.5,32074.661554654776
3225,29741.9,32055.3025376037
3226,29932.9,32037.68923853645
3227,30224.8,32022.644514565192
3228,30297.4,32008.327132701583
3229,30173.0,31993.096202139743
3230,29958.6,31976.21241622987
3231,30003.5,31959.841358833775
3232,30202.9,31945.26093261939
3233,29978.9,31928.942584630848
3234,30305.2,31915.46754243474
3235,30452.2,31903.3242433274
3236,31056.0,31896.292506868253
3237,31065.3,31889.396303491754
3238,31087.8,31882.744052010497
3239,31324.4,31878.110491412903
3240,31105.0,31871.69463671238
3241,30768.6,31862.540324374517
3242,30489.7,31851.147458612075
3243,30315.0,31838.39934692235
3244,30313.9,31825.747900059923
3245,30280.0,31812.920116656936
3246,29557.4,31794.202107390072
3247,29572.8,31775.767235129573
3248,29782.0,31759.221448945926
3249,29595.7,31741.266914099902
3250,30161.8,31728.159304854264
3251,29937.5,31713.29906166045
3252,29876.2,31698.053426293973
3253,29507.0,31679.870410308133
3254,29469.6,31661.52791727653
3255,29663.1,31644.943453232743
3256,29305.6,31625.529814616704
3257,29715.0,31609.674795408268
3258,29895.6,31595.450108309444
3259,29564.3,31578.594090813098
3260,29929.9,31564.911982175647
3261,30162.5,31553.273708464647
3262,30012.4,31540.486374784443
3263,29866.7,31526.596031425237
3264,30139.6,31515.085690915486
3265,29979.9,31502.34556070042
3266,30049.4,31490.287921192536
3267,30341.6,31480.755241348612
3268,30365.1,31471.49669162788
3269,30445.6,31462.983026137194
3270,30514.5,31455.11179770452
3271,30394.3,31446.30838029619
3272,30559.9,31438.952294152652
3273,30625.0,31432.197503329808
3274,30440.0,31423.9634991528
3275,30302.0,31414.652598744895
3276,30576.2,31407.69448589224
3277,30502.4,31400.181668581932
3278,30052.8,31389.000077971294
3279,30130.7,31378.557753672776
3280,30129.0,31368.187979783375
3281,30067.8,31357.3963782914
3282,29828.8,31344.71093116865
3283,30081.2,31334.225363275138
3284,30095.0,31323.941335364143
3285,30530.6,31317.35758984245
3286,30333.2,31309.190306939192
3287,30437.0,31301.952213105673
3288,30490.5,31295.218169843385
3289,30115.3,31285.42631781149
3290,30204.8,31276.458464551644
3291,29815.2,31264.331838289803
3292,29809.5,31252.258545025987
3293,30017.9,31242.01490564818
3294,29725.4,31229.428889833674
3295,29893.7,31218.344002781116
3296,29861.0,31207.079737197873
3297,29944.3,31196.600237304116
3298,29940.0,31186.17201956715
3299,29818.1,31174.818724798963
3300,29529.7,31161.166287248765
3301,29338.1,31146.037106441723
3302,29219.9,31130.0525661393
3303,28971.9,31112.142586337315
3304,29208.3,31096.343062799246
3305,28974.2,31078.731917049874
3306,29186.5,31063.028747613775
3307,29257.6,31048.04593643026
3308,29218.1,31032.85966309889
3309,29198.2,31017.63427170388
3310,28957.3,31000.536061980198
3311,28700.6,30981.44945565671
3312,28899.3,30964.17020706205
3313,28747.8,30945.7770933105
3314,29160.0,30930.957366395058
3315,29179.6,30916.423280366886
3316,29083.2,30901.209809160522
