,time,price,fees,treasury,entry_fee_income,exit_fee_income,LA_exposure,LA_position,funding_payments,bull,liquidations,exits
875,2021-09-29,33.07,146228.0023469839,96580509.30007291,1461597.6901521832,3374162.3474625745,6443406.357711272,47211197.05103099,23907164.169915,False,64.0,72.0
876,2021-09-30,34.16,105292.72182063671,120284133.49125224,1599782.1633041978,1997017.2140887515,7511777.444930846,57568138.83040276,23598331.469358705,True,0.0,66.0
877,2021-10-01,38.38,160356.4282172914,147584347.71312082,1757147.233622794,4397332.481356851,7632338.013093302,58927952.478832856,27139857.793651268,True,0.0,113.0
878,2021-10-02,37.8,148233.9084615291,114226832.10980749,1876607.9585006777,3726633.7813451216,7432796.608364704,58213238.82552716,33505749.511774875,False,0.0,92.0
879,2021-10-03,41.38,157373.43501230993,146411965.2966808,2213337.6945259194,4298775.046283467,8119408.928841026,64499274.51236707,32027759.751861,True,0.0,100.0
880,2021-10-04,42.97,156586.0688567845,180616185.91254467,2188533.980620662,4539969.398155368,8408244.049399128,66029855.22264966,34047634.547007084,True,0.0,98.0
881,2021-10-05,46.76,152070.26819661263,218684869.9687733,2103383.298052133,5007422.442821473,8668927.642257499,67573092.72175655,37916613.78803203,True,0.0,97.0
882,2021-10-06,44.99,139579.05640492454,159754977.25532162,2165223.906170042,4114437.8414875134,8259254.56390301,66215579.65009393,59069471.76985662,False,0.0,93.0
883,2021-10-07,42.02,147810.91276217875,119588097.2151465,2146829.607768957,4064184.946497795,8143771.752482403,63209648.15590118,40314690.95293729,False,32.0,72.0
884,2021-10-08,46.32,144695.24547125935,159497562.50037074,2349087.1189767895,4353196.651251944,9087105.263695959,71539957.61325744,39764770.039753005,True,0.0,99.0
885,2021-10-09,43.32,147652.87452203638,118150230.99465063,2185136.1484017884,4211186.375892827,8667862.58106695,67824626.54722571,41494984.38024213,False,0.0,86.0
886,2021-10-10,42.69,134881.8486747626,87987564.03963603,2038078.8615007198,3720027.258424895,8617209.624915317,68923818.72407386,30297548.803689364,False,5.0,84.0
887,2021-10-11,39.27,189100.70403603165,67400478.99676804,1917053.305827274,5508931.341667689,6668518.604207567,52739923.08384463,20776185.74690401,False,92.0,88.0
888,2021-10-12,39.0,113501.09859141006,51715708.75304534,1960763.1420916077,2465779.7029733844,7973478.577756241,61709019.78515287,15798271.342314115,False,11.0,65.0
889,2021-10-13,37.59,148354.6699908188,40166642.55860458,1810493.2522356836,3766158.792719196,7340961.632558765,58512503.31789342,11697420.864431577,False,53.0,83.0
890,2021-10-14,36.74,128421.31593121638,31412419.994033128,1972471.5432124073,2745727.604100483,8083553.959012997,65349544.26829937,8882643.880502673,False,8.0,78.0
891,2021-10-15,37.14,163235.01943217067,60974939.46783404,2016094.7231071345,4046453.898603684,8084905.220909584,65965007.302030034,29399284.454368744,True,0.0,93.0
892,2021-10-16,37.15,132479.00553499162,92421615.44478668,1851540.4389811254,3070054.6166438134,8261597.698503877,70242702.94171748,31314196.971417654,True,0.0,90.0
893,2021-10-17,36.75,133026.3085386714,72146343.24671713,1572101.095259273,3316615.743536901,8266038.619799875,68313507.19591677,20408298.50660824,False,0.0,96.0
